568585.43480 4150549.08956 0
568559.80513 4150630.61887 0
568640.17477 4150687.52550 0
568800.70826 4150730.50398 0
568654.82117 4150682.75671 0
568627.04433 4150661.71347 0
568648.29960 4150588.88412 0
568790.40689 4150641.41587 0
568914.30137 4150628.86431 0
568940.66883 4150581.74883 0
568933.95630 4150527.40202 0
568907.74572 4150562.01312 0
568683.18302 4150519.25800 0
568686.52251 4150444.23531 0
568932.84367 4150385.53632 0
568707.80199 4150381.13511 0
568640.37081 4150381.62612 0
568607.94977 4150303.09751 0
568580.99737 4150221.63081 0
568586.02272 4150172.02274 0
568630.36922 4150166.56423 0
568709.59954 4150169.34353 0
568742.51461 4150169.23131 0
568730.93552 4150109.68970 0
568676.16038 4150080.63625 0
568604.41284 4150051.41871 0
568566.27606 4150048.95870 0
568532.97672 4150047.21699 0
568492.53627 4150052.59532 0
568452.54690 4150058.80185 0
568413.66373 4150058.53372 0
568301.76570 4149949.46559 0
568287.33606 4149894.67638 0
568290.87565 4149836.53871 0
568305.07601 4149779.79142 0
568341.05849 4149747.46344 0
568426.77571 4149531.21040 0
568422.63410 4149507.46036 0
568365.32670 4149466.17929 0
568341.71883 4149458.64726 0
568325.93252 4149446.23360 0
568322.70796 4149384.51308 0
568348.72762 4149398.22757 0
568371.27185 4149437.03540 0
568398.04029 4149444.19133 0
568418.70306 4149451.48578 0
568437.67284 4149452.12019 0
568458.48211 4149491.97099 0
568471.96459 4149547.61278 0
568490.06868 4149609.74127 0
568500.44812 4149647.44899 0
568506.84310 4149721.43689 0
568484.26282 4149754.17084 0
568425.30992 4149763.73217 0
568383.59004 4149775.07801 0
568342.76803 4149861.91144 0
568361.01161 4149923.81798 0
568395.33546 4149963.48457 0
568430.19167 4149988.19522 0
568461.83524 4149999.55340 0
568565.63661 4149977.81231 0
568723.93296 4150017.67357 0
568862.72271 4150109.71459 0
568890.83266 4150136.29559 0
568940.68102 4150167.97483 0
568978.62395 4150126.79323 0
569182.79414 4150046.77546 0
569270.48709 4150068.15808 0
569306.43098 4150081.41295 0
569348.53025 4150091.92206 0
569386.96667 4150093.15516 0
569419.90973 4150093.18484 0
569421.18995 4150253.21172 0
569406.55370 4150263.48489 0
569380.93683 4150231.75307 0
569363.19989 4150208.37629 0
569334.50440 4150192.58144 0
569309.11488 4150181.69325 0
569274.40368 4150170.78778 0
569235.17857 4150159.50712 0
569195.22753 4150147.39287 0
569147.85738 4150149.65295 0
569111.47901 4150184.05945 0
569077.61016 4150280.50472 0
569074.53837 4150333.53632 0
569079.92424 4150387.55674 0
569084.70115 4150445.23133 0
569085.66322 4150505.84121 0
569067.39937 4150641.25589 0
569039.92460 4150703.85684 0
568995.77075 4150754.64817 0
568943.20404 4150795.82533 0
568891.52544 4150830.90301 0
568840.52694 4150861.36094 0
568799.92275 4150903.71443 0
568972.28590 4151136.80643 0
569143.23729 4151182.07876 0
569232.41645 4151197.21514 0
569310.52159 4151182.92855 0
569327.73834 4151113.95106 0
569341.00398 4151046.96010 0
569360.04872 4150983.92847 0
569388.31654 4150930.79881 0
569419.84747 4150883.13642 0
569459.34412 4150851.66823 0
569497.93714 4150831.24490 0
569599.45171 4150799.31757 0
569675.28118 4150778.65200 0
569710.04022 4150796.12327 0
569740.16064 4150922.04033 0
569678.93841 4150944.78067 0
569608.43774 4150964.75821 0
569522.85407 4150986.57782 0
569604.03032 4151203.42804 0
569656.50071 4151317.50067 0
569682.23162 4151375.69296 0
569712.27189 4151446.92370 0
569720.46304 4151686.11279 0
569727.59971 4151765.56348 0
569750.13160 4151854.43927 0
569845.99952 4152044.93605 0
569928.26041 4152126.13727 0
570034.41436 4152204.61941 0
570136.64450 4152302.82022 0
570652.41470 4152362.81416 0
570720.83227 4152307.43957 0
570807.07811 4152258.01530 0
570901.25636 4152222.01092 0
570890.12936 4152067.62294 0
570881.72009 4151993.37799 0
570908.11167 4151927.04172 0
571424.52907 4151953.15829 0
571401.28368 4151741.74274 0
571319.43403 4151720.92692 0
571253.56023 4151706.21079 0
571137.10837 4151673.74895 0
570979.43131 4151613.70447 0
570935.08180 4151580.77079 0
570892.51596 4151548.61932 0
570797.97457 4151433.59657 0
570734.94759 4151374.65499 0
570704.95388 4151355.77629 0
570692.57642 4151288.22341 0
570686.98311 4151252.89186 0
570675.29695 4151213.61884 0
570658.96593 4151171.65167 0
570642.05206 4151125.07967 0
570659.98734 4151073.52052 0
570712.61488 4151069.55837 0
570781.52889 4150940.94841 0
570775.85427 4150892.72934 0
570819.02503 4150870.46927 0
570864.88455 4150857.34329 0
570899.76675 4150842.09524 0
570928.88188 4150819.74243 0
570961.56061 4150802.93755 0
570996.81282 4150814.54157 0
571023.57019 4150895.77741 0
571028.93997 4150940.35664 0
571019.37569 4151025.78682 0
570980.35189 4151037.23053 0
570936.29486 4151300.70310 0
570966.26824 4151338.24481 0
570999.33407 4151370.95114 0
571097.07037 4151466.71880 0
571122.49112 4151433.82887 0
571147.03950 4151393.81993 0
571196.02248 4151303.25523 0
571222.22561 4151252.91315 0
571251.41600 4151197.05740 0
571320.57684 4151076.79379 0
571360.48738 4151015.13153 0
571398.02842 4150943.74974 0
571441.44662 4150880.18112 0
571661.78518 4150877.62667 0
571765.33971 4150886.31583 0
571888.31774 4150909.55192 0
571990.56401 4150977.99170 0
572090.82535 4151065.74215 0
572207.60961 4151145.46425 0
572381.39470 4151089.97421 0
572523.98431 4151045.08182 0
572631.92559 4150938.24959 0
572602.26533 4150800.37553 0
572581.62391 4150691.61046 0
572590.43969 4150518.93772 0
572594.57080 4150430.18413 0
572597.19638 4150335.22235 0
572600.82125 4150053.22513 0
572629.54015 4149937.72446 0
572653.71419 4149886.59381 0
572619.60236 4149635.71920 0
572600.13326 4149590.37927 0
572579.76614 4149539.34287 0
572560.73845 4149488.59672 0
572551.07531 4149404.73177 0
572538.77807 4149368.89246 0
572523.04105 4149306.96148 0
572516.49815 4149252.20648 0
572477.92979 4149261.77517 0
572460.26756 4149272.24078 0
572246.35915 4149346.33822 0
571942.81545 4149353.47165 0
571585.44808 4149357.96632 0
571549.17978 4149358.32592 0
571454.32135 4149358.32592 0
571238.89318 4149362.56003 0
571073.47458 4149363.51993 0
570923.05154 4149387.47735 0
570735.15658 4149436.20238 0
570734.98335 4149399.30488 0
570712.23023 4149353.22541 0
570652.83999 4149361.86531 0
570616.42321 4149367.66596 0
570415.61762 4149397.38229 0
570355.53298 4149406.45041 0
570146.75668 4149439.08669 0
570154.09653 4149420.29295 0
570175.13243 4149416.39962 0
570219.56286 4149409.95108 0
570302.93604 4149398.46607 0
570323.20174 4149395.41158 0
570464.94373 4149373.44949 0
570508.21430 4149366.50954 0
570659.71164 4149346.08484 0
570732.31087 4149343.53055 0
570825.06552 4149390.89675 0
570877.49956 4149376.58069 0
570956.05348 4149355.17308 0
571034.67948 4149343.10293 0
571086.26306 4149342.46415 0
571193.81493 4149339.98165 0
571252.22610 4149338.36653 0
571357.95925 4149337.95857 0
571384.65412 4149337.20735 0
571498.36667 4149330.87179 0
571533.77848 4149325.08111 0
571570.25305 4149323.22750 0
571638.69662 4149328.84889 0
571789.67052 4149329.38634 0
571855.13493 4149326.82990 0
571924.10249 4149324.64660 0
571960.40504 4149323.46459 0
572062.56000 4149324.53610 0
572090.06095 4149328.06251 0
572176.42415 4149326.65275 0
572326.00637 4149292.64208 0
572347.05020 4149285.37569 0
572418.64582 4149235.66093 0
572405.28862 4149208.06831 0
572413.18594 4149195.20198 0
572439.55820 4149249.85293 0
572512.51314 4149220.12238 0
572533.19539 4149216.58335 0
572550.87280 4149224.37881 0
572598.79361 4149217.74364 0
572657.78256 4149209.66159 0
572687.04476 4149219.09563 0
572712.61594 4149244.37343 0
572740.34763 4149326.10471 0
572726.37937 4149365.77225 0
572711.45038 4149400.67757 0
572704.41611 4149855.64554 0
572705.23555 4149936.63709 0
572704.76338 4150013.75143 0
572705.14254 4150090.53717 0
572734.50693 4150391.81244 0
572821.36385 4150345.55623 0
573017.49158 4150222.75966 0
573362.12500 4150191.89245 0
573398.31901 4150471.81916 0
573361.32820 4150623.02528 0
573260.98887 4150749.00578 0
573144.37897 4150849.54232 0
573078.53632 4150965.74325 0
572967.96456 4151210.43580 0
572862.93113 4151317.00438 0
572746.23527 4151406.10308 0
572623.24193 4151503.31755 0
572491.43977 4151595.88684 0
572369.03314 4151698.58419 0
572237.80833 4151790.13217 0
572124.30046 4151885.63607 0
572007.48531 4151976.34425 0
571908.93852 4152076.82923 0
571814.82583 4152189.39470 0
571708.25008 4152301.80311 0
571616.65594 4152391.66143 0
571260.38945 4152490.59656 0
571041.82654 4152492.68393 0
570821.93904 4152518.17964 0
570564.90363 4152673.24861 0
570715.85916 4152773.60206 0
570961.01352 4152772.65035 0
571053.39411 4152747.56325 0
571235.01391 4152630.63140 0
571324.03856 4152572.48903 0
571416.41935 4152616.91488 0
570915.53217 4152962.31560 0
570889.58634 4153159.68470 0
570989.40642 4153286.53023 0
570637.82785 4153658.21866 0
570447.77803 4153499.26046 0
570079.48494 4153364.68169 0
569979.61090 4153423.41328 0
569727.20755 4153586.23396 0
569657.50533 4153625.85210 0
569589.83139 4153667.49760 0
573339.12475 4150329.89397 0
573243.55574 4150207.94870 0
570735.06996 4149417.75208 0
570754.63094 4149431.17210 0
568340.36133 4149386.01549 0
568319.72121 4149404.33099 0
568334.45045 4149400.26997 0
568319.39957 4149425.55972 0
568347.08833 4149411.34186 0
572419.26603 4149207.80170 0
572411.57933 4149220.91185 0
572426.41477 4149222.61595 0
572433.47747 4149237.25191 0
572425.02153 4149250.26337 0
568480.82936 4155482.88633 0
568376.49493 4155426.85927 0
568587.40809 4155397.81890 0
567365.60634 4150526.76668 0
567238.34311 4150527.95559 0
567301.52540 4150547.05850 0
567176.39784 4150586.08231 0
569587.71473 4155122.15170 0
569590.20725 4154961.05855 0
569426.75186 4155182.66406 0
571328.16206 4152676.07636 0
571238.44105 4152736.21901 0
571144.95063 4152691.41030 0
571148.04244 4152796.81588 0
571036.13692 4152871.82948 0
570901.58669 4152853.91015 0
570836.61640 4152775.03644 0
568688.68865 4150601.80861 0
568634.04541 4150627.55263 0
568667.25905 4150625.97740 0
568720.16716 4150611.88174 0
571420.83484 4152071.49083 0
571320.97688 4151938.28791 0
571343.82139 4152016.32067 0
571234.54381 4151932.58008 0
567922.73122 4150396.35686 0
567904.63297 4150426.48662 0
569420.18499 4150127.59167 0
569397.12270 4150118.40561 0
569420.41083 4150155.82232 0
570541.97416 4153585.77475 0
570720.04704 4153572.39594 0
570624.43680 4153550.93483 0
570166.82175 4149435.95034 0
570189.07381 4149432.47215 0
570197.34938 4149413.00536 0
570211.04496 4149429.03786 0
570232.97278 4149425.61035 0
570241.21016 4149407.08328 0
570254.05381 4149422.31520 0
570261.92996 4149404.33835 0
570274.60606 4149419.10270 0
570282.51112 4149401.52981 0
570295.10367 4149415.89874 0
570315.66982 4149412.68407 0
570335.56487 4149409.57300 0
570382.71000 4149386.41995 0
570343.28647 4149392.37680 0
570362.94091 4149389.40703 0
570375.32069 4149403.35604 0
570394.95594 4149400.28784 0
570423.53918 4149380.25070 0
570403.18643 4149383.32598 0
570456.87411 4149391.58060 0
570436.08311 4149394.50433 0
570443.92932 4149376.92294 0
570478.67169 4149388.50811 0
570486.93367 4149369.81479 0
570500.48622 4149385.35421 0
570520.45556 4149382.46707 0
570528.17923 4149364.23711 0
570540.18400 4149379.54274 0
570547.92871 4149361.98920 0
570559.76993 4149376.57184 0
570567.26112 4149359.78877 0
570578.65686 4149373.70697 0
570586.09188 4149357.51439 0
570597.95641 4149370.66382 0
570604.70272 4149354.62503 0
570634.77475 4149364.68681 0
570623.08900 4149351.77054 0
570641.43617 4149348.92212 0
570671.26067 4149358.99987 0
570678.77607 4149343.12506 0
570690.55523 4149356.51741 0
570698.07737 4149340.12851 0
570713.37440 4149337.75363 0
570758.21575 4149373.91897 0
570728.43276 4149361.40628 0
570746.01437 4149359.60580 0
570734.87899 4149377.07626 0
568730.48736 4150442.90213 0
568683.61868 4150482.63044 0
568715.49634 4150470.98021 0
568766.49888 4150443.22656 0
570752.23134 4149390.76105 0
570772.84464 4149391.07978 0
570894.07936 4153390.73608 0
570840.16135 4153272.93182 0
570835.34730 4153052.15819 0
570808.89142 4153479.65767 0
568719.88878 4150526.87105 0
568708.42382 4150499.28178 0
568756.98019 4150534.56408 0
569712.02897 4150933.88524 0
569733.00978 4150891.35125 0
569715.20085 4150910.43108 0
569726.76810 4150865.47428 0
568653.86819 4150652.09170 0
568688.62433 4150694.14120 0
567905.00114 4150462.09925 0
568687.78912 4150657.94937 0
568759.80943 4150718.11546 0
569029.16208 4150096.25978 0
568992.30115 4150183.87792 0
569076.10687 4150067.89730 0
567945.45452 4150437.30347 0
569393.86429 4150144.56581 0
569420.79499 4150203.84158 0
569391.05472 4150252.48561 0
569405.24845 4150240.37127 0
569421.00728 4150230.37843 0
571259.45300 4152016.04432 0
571149.95405 4151926.99398 0
569443.50751 4155033.72132 0
569282.07119 4155237.05529 0
570552.15282 4153470.85984 0
568333.46823 4149417.72026 0
568349.40491 4149424.83060 0
568698.44191 4150631.83198 0
568338.63342 4149436.20003 0
569365.42661 4150122.52523 0
566343.44636 4152906.85555 0
566364.92398 4152885.66675 0
566355.55132 4152937.11794 0
569686.41251 4150914.31777 0
569647.46486 4150954.19584 0
568285.50044 4155347.80282 0
568210.10005 4155251.70911 0
567252.68822 4150610.58715 0
568485.63240 4155357.92945 0
568387.55850 4155306.55020 0
568323.23879 4155214.85818 0
570790.22416 4153376.51242 0
569420.61249 4150181.02906 0
569397.74460 4150170.64026 0
569560.87662 4154804.59348 0
569436.68272 4154884.65351 0
567412.24239 4150573.45102 0
567344.00554 4150607.70430 0
569402.00986 4150193.87670 0
569402.94902 4150219.07348 0
569386.26396 4150207.68865 0
570682.22755 4153443.58013 0
569530.82290 4154668.27850 0
569413.98431 4154743.37292 0
568744.69771 4150500.03907 0
568748.61774 4150467.52112 0
568802.48913 4150443.55079 0
571174.80290 4152008.29776 0
571063.90523 4151921.31152 0
571102.80311 4151981.14491 0
570981.00751 4151915.83716 0
571022.88385 4152005.72528 0
570942.84880 4152000.32731 0
570957.16749 4152117.36602 0
570968.65184 4152057.04177 0
571017.60555 4152162.21178 0
571031.73599 4152091.60950 0
571075.69870 4152210.98511 0
571099.04979 4152056.82771 0
568629.13166 4150354.32063 0
568670.52470 4150382.21737 0
568659.31219 4150354.16006 0
568618.62269 4150327.59129 0
568691.14116 4150354.01679 0
568745.89679 4150379.92255 0
569702.53537 4150887.37489 0
569720.91872 4150841.22370 0
568647.88178 4150327.77704 0
568678.42126 4150325.65593 0
570757.58915 4149410.71968 0
570774.35989 4149426.07606 0
570870.41192 4149401.26557 0
570779.70053 4149408.94440 0
570795.21624 4149420.68881 0
570795.37865 4149397.60533 0
570817.48587 4149414.93651 0
570843.94593 4149408.10181 0
570851.60421 4149383.21450 0
570895.65233 4149394.74591 0
570902.93276 4149369.90429 0
570949.70797 4149380.23275 0
570930.65055 4149361.80493 0
570973.98656 4149373.63438 0
570980.63168 4149349.71125 0
570998.78808 4149366.89390 0
571007.63112 4149343.61138 0
571021.95058 4149363.75520 0
571047.59518 4149363.63810 0
571059.99615 4149342.94371 0
571125.10822 4149363.28416 0
571099.24190 4149363.40227 0
571112.07820 4149341.99135 0
571152.36136 4149363.15972 0
571138.50630 4149341.50731 0
571179.96648 4149363.03367 0
571165.78680 4149340.80601 0
571209.18328 4149362.90026 0
571223.67429 4149339.10343 0
571265.95468 4149361.91018 0
571344.89937 4149360.01442 0
571278.63123 4149338.45966 0
571291.32236 4149361.30101 0
571304.62468 4149339.34080 0
571318.38967 4149360.65102 0
571330.92912 4149338.73086 0
571371.92038 4149359.36555 0
571398.62074 4149358.72437 0
571411.75784 4149336.46274 0
571425.54809 4149358.32592 0
571439.72303 4149335.69447 0
571483.40180 4149358.32592 0
571468.48767 4149334.90423 0
571514.89755 4149358.32592 0
571606.99922 4149321.16053 0
571619.73899 4149357.53969 0
571681.98230 4149356.76529 0
571650.73665 4149357.15403 0
571667.24026 4149331.75497 0
571712.67554 4149356.38342 0
571697.67750 4149332.34313 0
571774.69465 4149355.61181 0
571727.84286 4149332.13831 0
571743.60648 4149355.99859 0
571758.20442 4149330.78690 0
571807.04157 4149355.20936 0
571822.36184 4149327.93123 0
571839.47274 4149354.80587 0
571872.96191 4149354.38921 0
571888.88759 4149326.11932 0
571906.94668 4149353.96639 0
571978.93023 4149352.92636 0
571996.56450 4149322.92490 0
572046.89120 4149351.90024 0
572015.75484 4149352.37036 0
572032.71926 4149322.38527 0
572075.53743 4149351.46772 0
572104.90226 4149351.02435 0
572191.66894 4149349.71429 0
572119.04321 4149327.76933 0
572133.63587 4149350.59051 0
572147.75280 4149327.32074 0
572162.62632 4149350.15280 0
572205.01206 4149325.93805 0
572220.18810 4149349.28369 0
572231.03896 4149325.28738 0
572274.47985 4149335.66831 0
572254.43971 4149320.32736 0
572303.95483 4149300.65105 0
572299.88036 4149326.03053 0
572279.49530 4149310.37078 0
572366.53055 4149300.74128 0
572323.34331 4149317.12792 0
572345.62966 4149308.67176 0
572367.45667 4149278.02936 0
572386.69009 4149293.09209 0
572405.89387 4149285.80555 0
572387.19818 4149270.80525 0
572410.39200 4149261.92251 0
572422.59418 4149279.90612 0
572430.08459 4149264.83171 0
572441.93636 4149275.97060 0
572453.40080 4149243.70423 0
572449.44589 4149260.78078 0
572464.23350 4149254.28797 0
572495.51743 4149250.81482 0
572467.73939 4149236.73226 0
572480.15572 4149246.00384 0
572489.74124 4149226.98301 0
572508.51703 4149237.12497 0
572531.58199 4149235.40713 0
572535.62193 4149254.29698 0
572552.58766 4149244.09865 0
572530.26861 4149279.51634 0
572570.99208 4149228.86426 0
566377.49719 4152913.52236 0
566392.47371 4152942.41302 0
566396.69721 4153002.01375 0
569311.66357 4155096.22227 0
569139.47535 4155290.66275 0
569307.10648 4154954.32680 0
569299.01330 4154813.47458 0
568784.56831 4150481.09301 0
568783.25941 4150513.21463 0
568797.93669 4150542.22771 0
568856.45845 4150552.77217 0
568886.01080 4150515.77004 0
568352.29225 4149443.86740 0
568388.53129 4149473.93099 0
568385.21671 4149457.67915 0
568404.75091 4149464.22911 0
568408.72509 4149486.39099 0
569698.56327 4150859.92496 0
569715.06928 4150816.97289 0
569695.79188 4150836.09446 0
569690.72419 4150813.72808 0
569697.12490 4150777.91870 0
569687.51947 4150793.74859 0
569651.81577 4150782.46920 0
569510.29884 4154538.21592 0
569584.01883 4154342.93211 0
569395.97170 4154609.04374 0
569290.08747 4154684.03590 0
569491.44956 4154419.51425 0
569383.48104 4154484.41443 0
569283.19712 4154558.38335 0
569474.67720 4154310.85261 0
569376.68511 4154370.05947 0
569275.31803 4154442.72322 0
569457.80618 4154211.84511 0
569513.15092 4154066.47833 0
569369.78237 4154266.09619 0
569271.69140 4154335.54636 0
569444.57331 4154126.86543 0
569364.13419 4154173.35830 0
569269.94602 4154234.22343 0
569433.03701 4154045.04686 0
569416.11849 4153968.37178 0
569358.08212 4154090.94300 0
569273.02361 4154135.58583 0
569352.28829 4154017.06522 0
569275.20875 4154054.40082 0
569170.30193 4155153.39027 0
568983.59419 4155315.63196 0
569035.48725 4155193.00171 0
569183.51981 4155014.40984 0
569185.86054 4154878.53867 0
569063.18976 4155064.84055 0
569075.67088 4154934.97233 0
569185.60530 4154753.16670 0
569072.70048 4154807.45284 0
569182.73248 4154623.70651 0
568897.57346 4155214.56165 0
568944.55045 4155100.83718 0
568966.37869 4154979.76354 0
568978.43655 4154867.31447 0
569082.66650 4154689.63188 0
568985.36715 4154747.62093 0
569020.00707 4150144.14699 0
570698.99678 4151120.14952 0
568726.65372 4150351.38801 0
568787.54968 4150378.59673 0
568710.67566 4150323.26689 0
566414.78599 4152972.63533 0
568766.40199 4150348.08234 0
568833.23685 4150377.14249 0
568746.19677 4150319.71132 0
568606.51804 4150165.39190 0
568581.87808 4150195.70639 0
568600.95907 4150188.46182 0
568619.73350 4150182.71772 0
568654.03982 4150168.23510 0
568599.99500 4150211.50870 0
568580.38184 4150249.02181 0
568620.10010 4150201.91245 0
568642.62432 4150188.44300 0
570786.71602 4152907.80530 0
570608.42798 4152772.32596 0
568830.78207 4150507.83493 0
568826.20046 4150465.66315 0
568841.52493 4150435.86907 0
568866.45071 4150472.64019 0
568894.58442 4150433.72141 0
568947.45728 4150434.62780 0
568919.87594 4150475.63711 0
568972.38825 4150490.11092 0
568600.91529 4150234.95558 0
568623.26452 4150224.49875 0
568590.28193 4150277.26901 0
568603.77447 4150259.01743 0
568619.99701 4150279.71922 0
568627.06206 4150249.40465 0
570710.79492 4151174.07297 0
570719.15991 4151220.53759 0
568640.83752 4150210.52777 0
568651.05808 4150232.44823 0
568635.28452 4150301.70341 0
568665.15052 4150298.24820 0
568695.37494 4150296.07114 0
568728.44597 4150291.18299 0
568645.75622 4150275.82282 0
568656.57998 4150255.17693 0
568676.72288 4150271.91370 0
568704.94607 4150264.54187 0
568680.67967 4150239.26706 0
568664.21055 4150207.56943 0
568665.82939 4150185.31440 0
568678.65582 4150168.99971 0
569666.53909 4150803.12118 0
569625.47158 4150791.25060 0
569641.29559 4150805.27839 0
569621.90874 4150817.51620 0
569534.80497 4150817.24482 0
570647.99320 4152893.21112 0
571103.36307 4152140.35771 0
568756.69993 4150623.57223 0
568723.85987 4150649.40833 0
568721.11007 4150678.04876 0
568725.34206 4150706.50727 0
568753.13037 4150660.74969 0
568748.93933 4150689.85779 0
568785.80442 4150685.29016 0
568827.97445 4150661.89000 0
568834.45146 4150704.28748 0
568871.51644 4150675.94400 0
568710.15070 4155344.34432 0
568782.35098 4155228.24117 0
568845.70251 4155134.19324 0
568841.13081 4155016.82819 0
568895.45331 4154911.48539 0
568875.88619 4154807.84274 0
568810.15003 4150344.39841 0
568884.67303 4150375.50527 0
568786.30691 4150313.84337 0
568764.24684 4150284.96862 0
568738.12131 4150259.25179 0
568857.13174 4150342.94124 0
568828.13408 4150307.48976 0
568800.27511 4150277.32698 0
568774.18562 4150251.92911 0
570725.56834 4151263.53811 0
570696.61639 4151322.49975 0
570728.88083 4151302.06238 0
570732.22357 4151336.75525 0
570771.19478 4151385.70969 0
570764.54535 4151348.40732 0
573124.97585 4150224.00640 0
573204.77119 4150331.61181 0
573255.55636 4150481.76215 0
573215.52540 4150628.73445 0
573096.17551 4150712.02908 0
568599.76874 4150422.82585 0
568617.03644 4150452.79114 0
568608.32794 4150484.50263 0
568570.75993 4150420.55709 0
568528.99032 4150395.27416 0
568540.81994 4150422.87497 0
568507.49840 4150422.38989 0
568469.51378 4150423.20392 0
568429.27669 4150427.84302 0
568383.66974 4150433.80706 0
568303.63880 4150399.65469 0
568689.29188 4150193.44130 0
568694.45085 4150217.68799 0
568712.51690 4150237.72164 0
572555.22080 4149267.69586 0
569069.73270 4150116.38311 0
569131.58230 4150050.18108 0
569123.10017 4150105.11872 0
569161.51890 4150079.90757 0
569229.82489 4150053.88869 0
569206.39279 4150085.44095 0
569243.23896 4150094.08533 0
569278.68998 4150099.81805 0
569318.49557 4150115.11625 0
570708.17616 4153013.13711 0
568745.81406 4150227.42879 0
568721.48877 4150203.89463 0
568756.75593 4150195.26552 0
568783.43836 4150168.81754 0
568788.62316 4150215.19459 0
568810.38425 4150245.52694 0
568848.99008 4150266.64777 0
568872.23468 4150304.20056 0
568331.27432 4150441.07412 0
570760.81800 4151313.05376 0
570759.45446 4151273.01449 0
570757.19203 4151230.49662 0
569653.35568 4150926.74858 0
569618.36790 4150934.18806 0
569566.46468 4150975.06946 0
569580.88870 4150941.43583 0
568917.47550 4150333.60403 0
573086.95156 4150321.14512 0
572909.77707 4150277.94726 0
572986.67477 4150326.29449 0
572910.12443 4150388.32303 0
573128.39689 4150421.74095 0
573121.22970 4150554.60390 0
573017.31242 4150442.43632 0
569174.80094 4154499.67795 0
569082.37149 4154570.32152 0
568991.33514 4154635.17545 0
568900.86908 4154691.25707 0
569169.92957 4154387.55701 0
569171.66208 4154280.85099 0
569177.17799 4154180.92642 0
569187.63668 4154088.87455 0
569675.71533 4150828.27935 0
569648.14389 4150829.03623 0
569671.11407 4150854.67653 0
569677.12152 4150880.79463 0
569657.93230 4150899.76601 0
569626.78643 4150903.05349 0
569647.12808 4150877.31947 0
569640.37541 4150853.53827 0
569621.31424 4150840.43451 0
569596.48854 4150912.93347 0
569620.76230 4150869.18189 0
569595.25324 4150882.93848 0
569592.80411 4150854.06006 0
569596.75995 4150826.42568 0
569568.99432 4150807.76374 0
569564.89523 4150839.14661 0
569528.96513 4150853.74347 0
569495.48579 4150872.87968 0
569464.40971 4150902.44199 0
569430.83029 4150931.84621 0
569419.47779 4150971.62092 0
569393.35645 4151022.33502 0
569388.62394 4151086.44743 0
567192.60836 4150678.14217 0
567038.06208 4150729.58116 0
567135.89075 4150750.89424 0
566977.41892 4150796.40639 0
567074.19881 4150816.00453 0
566920.41732 4150859.21883 0
567013.17774 4150876.82104 0
